x,y
http://www.wikidata.org/entity/Q109525543,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109656149,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109675607,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109675884,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109938338,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109938673,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109939744,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109940208,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109940442,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109940738,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109942125,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109981540,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110076884,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110084593,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110084700,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110085474,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110168047,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110435121,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110476325,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110476504,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110476697,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110956512,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q111371764,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q111371846,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q111371852,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q8019436,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12004080,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13129299,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q17412827,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q18342638,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q18671061,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q19850444,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q20018642,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q20202333,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q20734271,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q20734590,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q20821091,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q21288927,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q21497728,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q21545608,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q21646387,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q21646737,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q22093405,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q22117426,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q22688272,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q23907026,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q24973382,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q25701408,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q26236157,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q27686337,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q27921156,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q27926929,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q29000833,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q29048877,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q29349753,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q30337177,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q33125370,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q37325490,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q40604806,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q42310498,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43134402,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43688078,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q44287132,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q47490916,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q47524570,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q49789378,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q50366994,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q51116706,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q51955149,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q52149814,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q52867237,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q55048033,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q56186241,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q56549216,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q56707881,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q59812108,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60234154,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60687419,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q61741374,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q61814290,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q61981834,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q62569612,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q63532985,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q65966558,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q66310949,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q83287153,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q84594349,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q84594459,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q86820567,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q88009875,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q89030855,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q89051405,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q89093992,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q89483447,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q89484083,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q90052521,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q91220887,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q93468804,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q94696066,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q94841252,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q95040263,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q95046607,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q95680716,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q95761230,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q96323854,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q96820824,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q97705070,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109675413,1839-08-20T00:00:00Z
http://www.wikidata.org/entity/Q109568123,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109939826,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110085716,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q111371798,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q114149414,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q114435594,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q115367792,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q116544893,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q334244,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q472490,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q537100,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1706615,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2444286,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3067761,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3518351,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3875835,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4976573,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16661298,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q20819200,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q20669977,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q20903905,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q24249594,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q24865392,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q28030949,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q28026660,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q29389187,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q29445374,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q50578540,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q51399765,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q51880131,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q51931986,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q52063580,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q52063590,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q54087517,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q55899403,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q55089496,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q56682582,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q57630847,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60234128,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60238381,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q59276498,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60438847,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60272023,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q75726109,1841-02-08T00:00:00Z
http://www.wikidata.org/entity/Q81078945,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q81079828,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q84499631,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q84593562,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q84593306,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q86819881,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q86820387,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q88709400,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q90050536,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q95949697,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q96587655,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q98674593,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q98674706,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q98674704,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q97930292,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q98674691,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q98674694,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q98674696,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q98674701,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q98687730,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q102286346,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q104825443,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106085070,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q105097241,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106520145,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106685416,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106762453,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106799904,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q107185219,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q107276028,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q108715996,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109481132,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109481517,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109482188,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109482195,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109482394,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109650892,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109675563,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109939254,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109939327,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109939746,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110014046,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110014107,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110036771,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110036778,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110085121,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110085501,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110805401,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q111710093,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q111371946,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q111462067,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q113364486,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q113530760,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q114066080,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q115269609,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q114309946,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q114374126,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q114435594,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q115755191,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q116259553,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q115268162,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q116619897,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q116151385,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q116949922,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q116974148,1840-01-01T00:00:00Z
http://www.wikidata.org/entity/Q309702,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q576824,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q96015,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1922573,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1415627,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1692534,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2546775,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2770321,1841-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16489760,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16211997,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q18912249,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q20018642,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q20207536,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q20203385,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q21638482,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q21165346,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q23831006,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q24249595,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q24188957,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q27924198,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q26986927,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q27514010,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q36558092,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q42313862,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q47520053,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q51717700,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q51972565,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q55400637,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q56524499,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q56000474,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60238156,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q63126145,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q68806850,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q95880730,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q97742813,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q98674667,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q98674671,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q98674668,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q97930037,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q98674664,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q99540700,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q104664671,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q104791402,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q105964147,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106397509,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106435297,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106799685,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106873593,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106892487,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q105963822,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q107003480,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q107048427,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q107091828,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q107275782,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q107276238,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q107276821,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106289844,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106644194,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106693299,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q107047902,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q107276835,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q107277172,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q107277299,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q107671626,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q108712513,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q108867706,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q108922578,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109243508,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109481137,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109481157,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109481178,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109481670,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109481932,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109481997,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109482284,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109482526,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109482588,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109482601,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109501911,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109501915,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109501919,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109407604,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109481137,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109481291,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109481490,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109482070,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109482637,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109939091,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109939701,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109940249,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110084786,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110875752,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110084766,1837-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110167484,1837-01-01T00:00:00Z
http://www.wikidata.org/entity/Q111476768,1837-01-01T00:00:00Z
http://www.wikidata.org/entity/Q114066080,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q113296586,1837-01-01T00:00:00Z
http://www.wikidata.org/entity/Q113612396,1837-01-01T00:00:00Z
http://www.wikidata.org/entity/Q114178295,1837-01-01T00:00:00Z
http://www.wikidata.org/entity/Q116742412,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q116949922,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q116168910,1837-01-01T00:00:00Z
http://www.wikidata.org/entity/Q116694786,1837-01-01T00:00:00Z
http://www.wikidata.org/entity/Q86579,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q213943,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q500379,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2271540,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3121360,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11356798,1844-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16228115,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q20069853,1844-01-01T00:00:00Z
http://www.wikidata.org/entity/Q19729752,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q19834816,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q19904365,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q20038668,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q20128290,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q20456328,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q21514137,1844-01-01T00:00:00Z
http://www.wikidata.org/entity/Q21941945,1844-01-01T00:00:00Z
http://www.wikidata.org/entity/Q21414977,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q22003112,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q25421226,1844-01-01T00:00:00Z
http://www.wikidata.org/entity/Q25421234,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q27306810,1844-01-01T00:00:00Z
http://www.wikidata.org/entity/Q28017548,1844-01-01T00:00:00Z
http://www.wikidata.org/entity/Q28031437,1844-01-01T00:00:00Z
http://www.wikidata.org/entity/Q28032979,1844-01-01T00:00:00Z
http://www.wikidata.org/entity/Q28311874,1844-01-01T00:00:00Z
http://www.wikidata.org/entity/Q28445440,1844-01-01T00:00:00Z
http://www.wikidata.org/entity/Q28705558,1844-01-01T00:00:00Z
http://www.wikidata.org/entity/Q28789690,1844-01-01T00:00:00Z
http://www.wikidata.org/entity/Q28790226,1844-01-01T00:00:00Z
http://www.wikidata.org/entity/Q28790284,1844-01-01T00:00:00Z
http://www.wikidata.org/entity/Q27929483,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q28020306,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q28312070,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q28759805,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q28877488,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q28877494,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q29896501,1844-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43481310,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q49996677,1844-01-01T00:00:00Z
http://www.wikidata.org/entity/Q50380430,1844-01-01T00:00:00Z
http://www.wikidata.org/entity/Q55680426,1844-01-01T00:00:00Z
http://www.wikidata.org/entity/Q56182762,1844-01-01T00:00:00Z
http://www.wikidata.org/entity/Q56651311,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60238119,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60238124,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60238304,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60238330,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60238388,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60238579,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q77284711,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q94844880,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q94905923,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q95906453,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q96313349,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q97453914,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q98674710,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q98674708,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q98674712,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q98687731,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q100144751,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q100601061,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106019444,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106084930,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106397528,1843-04-01T00:00:00Z
http://www.wikidata.org/entity/Q106694491,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106757071,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106799776,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q107049084,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q107094626,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q107276541,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106397961,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q107436004,1843-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106644463,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q107048439,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q107275698,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q107275870,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q107276468,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q107277037,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q107614276,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q107671377,1842-01-01T00:00:00Z
